timestamp_s,outdoor_temperature_C,direct_normal_W_m2,diffuse_horizontal_W_m2,global_horizontal_W_m2,solar_altitude_deg,solar_azimuth_deg,south_window_direct_W_m2,south_window_diffuse_W_m2,window_solar_gain_W,wall_solar_gain_W,roof_solar_gain_W,opaque_solar_gain_W,total_zone_solar_gain_W,modelica_total_zone_solar_gain_W,modelica_window_solar_gain_W,modelica_opaque_solar_gain_W
75600.0,-6.1,0.0,0.0,0.0,25.727813289947065,-14.769029958474535,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
79200.0,-6.1,0.0,0.0,0.0,21.415443761535013,-29.08298085844302,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
82800.0,-6.1,0.0,0.0,0.0,14.726936578727695,-41.7925397220544,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
86400.0,-5.0,0.0,0.0,0.0,6.25248043967849,-52.88125949630029,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
90000.0,-5.0,0.0,0.0,0.0,-3.359580034381566,-62.660817620673306,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
93600.0,-5.6,0.0,0.0,0.0,-13.967061997946528,-71.6175814852715,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
97200.0,-5.0,0.0,0.0,0.0,-25.13066554613755,-80.26182198276305,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
100800.0,-6.7,0.0,0.0,0.0,-36.588885289281244,-89.27282155218738,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
104400.0,-5.6,0.0,0.0,0.0,-48.05953598603594,260.2610838693114,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
108000.0,-6.1,0.0,0.0,0.0,-59.08444845001239,246.09251865919555,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
111600.0,-4.4,0.0,0.0,0.0,-68.52097510222899,222.7714459174785,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,17.96924558370576,74.33186252013128,-56.36261693642552
115200.0,-2.8,63.0,12.0,15.0,-73.09120176943372,182.10111130085988,0.0,6.0,18.48463199999999,-23.347503044776534,-26.801280000000006,-50.148783044776536,-31.664151044776546,941.8098528803278,936.4126446477466,5.397208232581171
118800.0,-1.7,118.0,64.0,85.0,-69.19434028087139,140.0562338047981,0.0,32.0,258.17270399999995,6.890891790295371,-7.032960000000006,-0.14206820970463507,258.0306357902953,2527.708311487001,2422.865727235718,104.8425842512824
122400.0,2.2,373.0,122.0,236.0,-60.01020512764041,115.48139783728048,0.0,61.0,525.517092,72.69756354340643,15.016319999999993,87.71388354340642,613.2309755434064,5998.021845867591,5742.137220477579,255.884625390012
126000.0,5.6,744.0,94.0,392.0,-49.06213939042297,100.7944870673282,0.0,47.0,396.45428400000003,128.4155123078587,4.371839999999992,132.7873523078587,529.2416363078587,6840.065665416754,6561.044823576418,279.0208418403361
129600.0,8.9,349.0,193.0,350.0,-37.60778593739215,90.11859153061145,0.0,96.5,852.783498,101.8265209003244,42.00767999999999,143.8342009003244,996.6176989003244,5568.944614232041,5360.297295083035,208.6473191490056
133200.0,9.4,469.0,113.0,325.0,-26.136035920472924,81.03222621997382,65.63204849418086,56.5,1089.0795089607966,106.05325510335368,11.594879999999996,117.64813510335367,1206.7276440641504,4444.456593939201,4242.312419472648,202.144174466553
136800.0,9.4,143.0,226.0,285.0,-14.936121123536921,72.38630511318334,41.80949377513235,113.0,1390.3254265483645,90.28739169874771,54.55296,144.84035169874772,1535.1657782471123,4121.882426575045,3917.813240607321,204.0691859677238
140400.0,10.0,368.0,144.0,260.0,-4.268012332149992,63.47991731708517,163.86054479523472,72.0,2137.5165862630556,112.55007478935946,23.379839999999994,135.92991478935946,2273.446501052415,3322.952584072742,3176.391065921938,146.5615181508045
144000.0,7.8,249.0,62.0,109.0,5.564318549019598,53.771797131318664,146.4662795123965,31.0,1599.1931685130546,50.788251319879805,1.3852309879569589,52.173482307836764,1651.3666508208914,1514.38255627205,1481.973468905878,32.40908736617166
147600.0,6.7,102.0,15.0,21.0,14.16609587897142,42.79568976623259,72.56962827131136,7.5,701.3156471579736,-4.596402397042505,-16.170928323931854,-20.767330720974357,680.5483164369992,106.929737704759,156.8516095554455,-49.92187185068649
151200.0,5.0,0.0,0.0,0.0,21.02771231372675,30.212111549006863,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
154800.0,1.1,0.0,0.0,0.0,25.559339363068602,15.99917520318314,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
158400.0,0.0,0.0,0.0,0.0,27.236401284942314,0.6871739208209713,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
162000.0,-1.7,0.0,0.0,0.0,25.828861609405525,-14.676518489853969,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
165600.0,-1.1,0.0,0.0,0.0,21.53123632851826,-29.0172411825507,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
169200.0,0.6,0.0,0.0,0.0,14.851496776484556,-41.75071599643619,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
172800.0,0.0,0.0,0.0,0.0,6.381427222272051,-52.85824587764379,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
176400.0,-0.6,0.0,0.0,0.0,-3.225131713709653,-62.65746813807644,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
180000.0,-0.6,0.0,0.0,0.0,-13.832767546287048,-71.6250481134086,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
183600.0,-1.1,0.0,0.0,0.0,-24.99692432899418,-80.27746618869557,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
187200.0,-1.7,0.0,0.0,0.0,-36.45547533004927,-89.29398722213432,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
190800.0,-1.7,0.0,0.0,0.0,-47.92579359837801,260.23992500897725,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
194400.0,-1.1,0.0,0.0,0.0,-58.94996270080453,246.09046630230387,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
198000.0,-1.1,0.0,0.0,0.0,-68.39087810701369,222.8642868255274,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-81.0528289410972,-19.02717008847769,-62.02565885261951
201600.0,-0.6,24.0,12.0,14.0,-72.99999954394345,182.44006412990606,0.0,6.0,18.48463199999999,-26.529243289865327,-26.801280000000006,-53.33052328986533,-34.84589128986534,792.4440322809343,797.0074937890091,-4.563461508074901
205200.0,3.3,146.0,53.0,79.0,-69.17425069498785,140.43044590758024,0.0,26.5,207.46945799999997,5.874505423288832,-11.214720000000007,-5.340214576711175,202.1292434232888,2277.078315282145,2187.83084190888,89.24747337326578
208800.0,5.6,256.0,113.0,192.0,-60.0287551688463,115.7479639470402,0.0,56.5,484.03261799999996,51.338144505370934,11.594879999999996,62.93302450537093,546.9656425053709,4611.648380557799,4420.784231498052,190.8641490597479
212400.0,6.1,587.0,90.0,325.0,-49.094981298050804,100.99359192505199,0.0,45.0,378.01674,100.92451360193635,2.8511999999999915,103.77571360193635,481.79245360193636,7589.626009389892,7301.852184934451,287.7738244554411
216000.0,6.7,783.0,98.0,450.0,-37.64409161715414,90.28209491139057,0.0,49.0,414.8918279999999,134.865468406199,5.892479999999992,140.75794840619898,555.649776406199,8250.008870149397,7970.16458028676,279.8442898626375
219600.0,5.6,757.0,83.0,426.0,-26.17001809142613,81.17719389804404,104.20572056833701,41.5,1306.3998170152095,151.27021179199505,0.1900799999999947,151.46029179199505,1457.8601088072046,7543.22281675796,7262.163380010807,281.0594367471519
223200.0,4.6,675.0,86.0,362.0,-14.963692932924278,72.5225500819422,195.84862173028094,43.0,2165.0629862457054,153.50424179549543,1.3305599999999913,154.83480179549542,2319.897788041201,6153.844728299979,5901.385048970128,252.459679329851
226800.0,2.3,460.0,107.0,254.0,-4.285485352910829,63.61363968559683,203.86251230841233,53.5,2335.7383223184465,119.48084664736959,9.313919999999996,128.79476664736958,2464.533088965816,3312.491405221683,3166.802726100065,145.6886791216177
230400.0,-0.3,173.0,84.0,118.0,5.56081358960883,53.90687745229623,101.43457280823407,42.0,1285.4626236365095,41.66416654741348,6.943273488546254,48.60744003595973,1334.0700636724694,893.4116945391545,882.9939649227637,10.41772961639077
234000.0,-3.0,15.0,21.0,22.0,14.180761800480434,42.93357499084237,10.647506085771429,10.5,158.12603697333924,-21.535064965065043,-21.98285543317897,-43.517920398244016,114.60811657509522,-53.93915833960237,5.01499848896119,-58.95415682856356
237600.0,-5.8,0.0,0.0,0.0,21.064670402701164,30.350666544233135,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
241200.0,-5.6,0.0,0.0,0.0,25.621374164901795,16.131482010390958,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
244800.0,-7.2,0.0,0.0,0.0,27.32318077885563,0.8027781054804004,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
248400.0,-8.8,0.0,0.0,0.0,25.936214283077547,-14.58647425626197,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
252000.0,-9.9,0.0,0.0,0.0,21.652756540758904,-28.955269847295245,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
255600.0,-11.4,0.0,0.0,0.0,14.981099570658605,-41.7135375827854,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
259200.0,-12.4,0.0,0.0,0.0,6.514748527435598,-52.84044250213711,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
262800.0,-13.5,0.0,0.0,0.0,-3.0869634511990864,-62.659791359775205,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
266400.0,-16.2,0.0,0.0,0.0,-13.695209855965627,-71.63861853335585,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
270000.0,-16.2,0.0,0.0,0.0,-24.860228546885782,-80.29979800991605,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
273600.0,-14.7,0.0,0.0,0.0,-36.319237900448066,-89.32272506657084,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
277200.0,-14.2,0.0,0.0,0.0,-47.78909225590585,260.2097992627438,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
280800.0,-13.3,0.0,0.0,0.0,-58.81194351278196,246.07726430784658,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
284400.0,-11.8,0.0,0.0,0.0,-68.25582036964533,222.9434623731674,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,165.709290385848,211.0848509250966,-45.37556053924861
288000.0,-9.1,139.0,7.0,14.0,-72.90159798695721,182.77097623501783,0.0,3.5,-4.5622980000000055,-18.916917012970814,-28.702080000000006,-47.61899701297082,-52.18129501297083,1201.426911487463,1191.238465157002,10.18844633046103
291600.0,-5.9,156.0,32.0,59.0,-69.14710185884084,140.81131854264768,0.0,16.0,110.67235199999999,-1.3709937601693554,-19.198080000000004,-20.56907376016936,90.10327823983063,1598.837300897841,1555.516286213619,43.32101468422137
295200.0,-0.5,148.0,81.0,127.0,-60.04153567113731,116.02344779495087,0.0,40.5,336.53226599999994,21.987866002853494,-0.5702400000000054,21.41762600285349,357.9498920028534,1300.142664739492,1241.435217176708,58.70744756278448
298800.0,3.3,0.0,152.0,152.0,-49.12275452982144,101.20037947507844,0.0,76.0,663.798672,28.112472000000004,26.421119999999995,54.533592,718.332264,1013.670950132216,939.6533279703372,74.01762216187922
302400.0,3.8,0.0,174.0,174.0,-37.67558340137037,90.45205793131254,0.0,87.0,765.205164,37.01138400000001,34.784639999999996,71.796024,837.001188,881.5570301119085,819.7441444631851,61.81288564872335
306000.0,8.0,0.0,140.0,140.0,-26.199183132269635,81.32771590797667,0.0,70.0,608.48604,23.258520000000004,21.859199999999994,45.11772,653.60376,701.5290432116321,658.8972585848724,42.63178462675978
309600.0,9.6,0.0,125.0,125.0,-14.986280973157577,72.66367188637247,0.0,62.5,539.34525,17.19108,16.156799999999997,33.347879999999996,572.69313,857.7223585648115,822.518884143375,35.20347442143654
313200.0,11.1,53.0,88.0,105.0,-4.297693291842011,63.7516741504957,23.374002163073033,44.0,584.2775646688771,14.846671341858764,2.0908799999999914,16.937551341858757,601.2151160107359,805.2503478943911,797.2899479327621,7.960399961629086
316800.0,10.0,59.0,33.0,44.0,5.5629357383081075,54.045702463031134,34.47809575487775,16.5,433.1274417583859,-6.017168856945268,-16.643630870677438,-22.660799727622706,410.4666420307632,565.543001693566,584.1167496825936,-18.57374798902768
320400.0,7.2,53.0,17.0,20.0,14.201456453131083,43.07450505640453,37.53155491356474,8.5,387.526409553633,-14.680629207327655,-19.95741252021611,-34.638041727543765,352.8883678260893,66.19946128543074,117.6424122702049,-51.44295098477411
324000.0,7.2,0.0,0.0,0.0,21.108029623606956,30.491292037534166,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
327600.0,6.1,0.0,0.0,0.0,25.690044906502905,16.264514857060025,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
331200.0,7.2,0.0,0.0,0.0,27.41657117612468,0.917470342104027,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
334800.0,6.1,0.0,0.0,0.0,26.049835895319735,-14.498972175275567,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
338400.0,5.6,0.0,0.0,0.0,21.779954262747175,-28.897138626714614,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
342000.0,5.0,0.0,0.0,0.0,15.115682519147807,-41.6810667566798,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
345600.0,10.0,0.0,0.0,0.0,6.652373263997621,-52.827898574915004,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
349200.0,5.0,0.0,0.0,0.0,-2.94515201763668,-62.667820880449824,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
352800.0,10.6,0.0,0.0,0.0,-13.554467315859268,-71.65831208731731,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
356400.0,11.1,0.0,0.0,0.0,-24.720656025071577,-80.32882201214011,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
360000.0,9.4,0.0,0.0,0.0,-36.18024888021332,-89.35902213502945,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
363600.0,9.4,0.0,0.0,0.0,-47.64950569377565,260.17074406559044,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
367200.0,9.4,0.0,0.0,0.0,-58.67046540842464,246.05298512860878,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
370800.0,5.0,0.0,0.0,0.0,-68.11588728610339,223.009023092774,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,121.3250953504225,170.1776353594093,-48.85254000898685
374400.0,10.0,174.0,7.0,16.0,-72.79605693081156,183.0933217344177,0.0,3.5,-4.5622980000000055,-15.84776575582081,-28.702080000000006,-44.54984575582081,-49.11214375582082,2522.386079233357,2437.981486916705,84.40459231665145
378000.0,8.9,630.0,31.0,142.0,-69.11282725719053,141.19824094516326,0.0,15.5,106.06296599999999,56.26575825171977,-19.578240000000008,36.68751825171976,142.75048425171974,5661.8960125128,5424.808086065563,237.0879264472372
381600.0,12.8,810.0,43.0,292.0,-60.04844845647764,116.30757379689169,0.0,21.5,161.375598,107.96851548523966,-15.016320000000007,92.95219548523966,254.32779348523965,7103.785881821634,6815.828112323482,287.9577694981513
385200.0,12.8,787.0,64.0,381.0,-49.14536715340966,101.41469754689837,0.0,32.0,258.17270399999995,124.49552624478711,-7.032960000000006,117.46256624478711,375.6352702447871,8185.947747593034,7876.724777888638,309.2229697043966
388800.0,15.0,894.0,60.0,465.0,-37.70218038030878,90.62837302398512,0.0,30.0,239.73515999999998,138.77728002276172,-8.553600000000007,130.2236800227617,369.9588400227617,8509.512418578304,8223.91871226351,285.5937063147935
392400.0,14.4,832.0,69.0,450.0,-26.22346147057318,81.48370359105765,110.5302366828995,34.5,1300.1726850856867,160.14021919802093,-5.132160000000006,155.00805919802093,1455.1807442837076,8111.459269296807,7812.924178033,298.5350912638065
396000.0,12.8,790.0,68.0,394.0,-15.003827178919083,72.80959071308017,225.52325399456745,34.0,2355.657707274006,171.8904103811268,-5.512320000000006,166.37809038112678,2522.0357976551327,6490.212539095603,6231.514542054226,258.6979970413768
399600.0,10.0,526.0,68.0,239.0,-4.304590099797178,63.89394524106915,230.80500500469196,34.0,2404.348965597114,119.37617513896636,-5.512320000000006,113.86385513896636,2518.21282073608,4325.464771955907,4153.506392318943,171.9583796369644
403200.0,8.3,438.0,40.0,126.0,5.570718297645752,54.188199087533036,255.07422820132842,20.0,2499.0185928640167,86.80339250778971,0.007043467264821857,86.81043597505453,2585.8290288390713,2144.673339551043,2079.604299808694,65.06903974234851
406800.0,5.6,126.0,17.0,24.0,14.228199724841755,43.21840870608982,89.00563378718338,8.5,862.0542065995402,1.6084716193210546,-13.127363322468423,-11.518891703147368,850.5353148963928,143.7338380505888,190.9504910928547,-47.2166530422659
410400.0,5.6,0.0,0.0,0.0,21.157796128147517,30.63391825030109,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
414000.0,3.9,0.0,0.0,0.0,25.76534393796162,16.398203839276725,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
417600.0,3.3,0.0,0.0,0.0,27.516550585775637,1.0311779851323497,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
421200.0,1.7,0.0,0.0,0.0,26.169689498739285,-14.414087219280388,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
424800.0,0.0,0.0,0.0,0.0,21.912777847741253,-28.8429191737799,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
428400.0,0.6,0.0,0.0,0.0,15.255181816630857,-41.65336518561112,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
432000.0,0.0,0.0,0.0,0.0,6.794229278779545,-52.820662123943116,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
435600.0,0.0,0.0,0.0,0.0,-2.7997748019135296,-62.68158857692228,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
439200.0,1.1,0.0,0.0,0.0,-13.410618439891866,-71.68414593450737,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
442800.0,0.6,0.0,0.0,0.0,-24.578284176743743,-80.36454007304994,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
446400.0,0.0,0.0,0.0,0.0,-36.038583157903105,-89.40286206648697,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
450000.0,-0.6,0.0,0.0,0.0,-47.507106029971105,260.12280163884856,0.0,0.0,-36.828,-33.370920000000005,-31.363200000000006,-64.73412000000002,-101.56212000000002,-101.56212,-36.828,-64.73412
