timestamp_s,T_air_free_C,T_air_controlled_C,T_set_heating_C,T_set_cooling_C,raw_heating_demand_W,raw_cooling_demand_W,heating_load_W,cooling_load_W,phi_air_W,phi_surface_W,phi_mass_W,air_balance_residual_W,T_mass_next_C,T_surface_C,H_ve_W_K,H_tr_op_W_K,H_tr_window_W_K,H_tr_em_W_K,H_tr_ms_W_K,H_tr_is_W_K
64800.0,16.617144898601172,20.0,20.0,27.0,845.8680895858796,0.0,845.8680895858796,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-1.0231815394945443e-12,17.458851507067436,18.477007632406814,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
68400.0,14.16925644760843,19.999999999999993,20.0,27.0,1457.9518666014428,0.0,1457.9518666014428,0.0,100.0,-0.23588456159225693,-1.2890220979021159,4.547473508864641e-13,15.917735174664964,16.917438487619478,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
72000.0,12.782691738976931,20.000000000000004,20.0,27.0,1804.6562940811646,0.0,1804.6562940811646,0.0,100.0,-0.23588456159225693,-1.2890220979021159,2.2737367544323206e-13,15.053536909185482,15.985110961035733,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
75600.0,11.978302693002478,20.000000000000007,20.0,27.0,2005.790249041537,0.0,2005.790249041537,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-2.2737367544323206e-13,14.550842026243364,15.451778862688604,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
79200.0,11.558161164778715,19.99999999999998,20.0,27.0,2110.844796511615,0.0,2110.844796511615,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-1.3642420526593924e-12,14.290593882498078,15.160252201932444,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
82800.0,11.340651385903305,19.99999999999998,20.0,27.0,2165.2321632798553,0.0,2165.2321632798553,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-9.094947017729282e-13,14.15586186388976,15.009327108225484,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2678400.0,11.337855916587097,19.999999999999982,20.0,27.0,2165.9311581286224,0.0,2165.9311581286224,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-4.547473508864641e-13,14.154130267150165,15.007387395580448,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2682000.0,11.16090940552401,19.999999999999986,20.0,27.0,2210.1758575867607,0.0,2210.1758575867607,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-1.3642420526593924e-12,14.040978412164778,14.9044603796571,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2685600.0,11.00065089107334,20.00000000000002,20.0,27.0,2250.24779664269,0.0,2250.24779664269,0.0,100.0,-0.23588456159225693,-1.2890220979021159,0.0,13.938163598032203,14.813112785429343,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2689200.0,10.849031852154614,20.000000000000007,20.0,27.0,2288.159472712405,0.0,2288.159472712405,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-4.547473508864641e-13,13.840700331697388,14.727759926983008,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2692800.0,10.68546336197717,19.999999999999996,20.0,27.0,2329.0590566897445,0.0,2329.0590566897445,0.0,100.0,-0.23588456159225693,-1.2890220979021159,0.0,13.73494873790132,14.639078652764608,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2696400.0,10.69561141952568,20.000000000000007,20.0,27.0,2326.5215793830735,0.0,2326.5215793830735,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-9.094947017729282e-13,13.746553640427978,14.616341937553914,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2700000.0,10.60677759037027,20.0,20.0,27.0,2348.7340889662373,0.0,2348.7340889662373,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-4.547473508864641e-13,13.686208433446213,14.584480383599074,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2703600.0,10.654875325535606,20.00000000000001,20.0,27.0,2336.707461121352,0.0,2336.707461121352,0.0,100.0,-0.23588456159225693,-1.2890220979021159,4.547473508864641e-13,13.721320493661532,14.588076087464348,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2707200.0,10.854102508233474,19.999999999999996,20.0,27.0,2286.891577386765,0.0,2286.891577386765,0.0,100.0,15.767549548741627,86.16384074014645,0.0,13.929337341189862,14.701500118251841,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2710800.0,11.437842466950203,19.99999999999998,20.0,27.0,2140.9299594946765,0.0,2140.9299594946765,0.0,100.0,39.599764314642506,216.3981013794563,0.0,14.425392802170705,15.022172384574635,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2714400.0,12.123845321696848,20.000000000000018,20.0,27.0,1969.3979527128822,0.0,1969.3979527128822,0.0,100.0,56.14949925902917,306.8362967142269,-9.094947017729282e-13,14.942988822866212,15.443580772802541,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2718000.0,12.894291947869373,19.999999999999996,20.0,27.0,1776.751151039653,0.0,1776.751151039653,0.0,100.0,66.84775323379095,365.2983074933578,6.821210263296962e-13,15.488894800402326,15.893804553669515,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2721600.0,13.63522918666747,20.000000000000007,20.0,27.0,1591.483042326979,0.0,1591.483042326979,0.0,100.0,70.84562882415968,387.14522255156606,-1.3642420526593924e-12,15.98206641062267,16.328515478058115,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2725200.0,14.655453606528903,19.999999999999996,20.0,27.0,1336.380398226081,0.0,1336.380398226081,0.0,100.0,130.80858632576934,714.8206615603627,9.094947017729282e-13,16.929508324171028,16.95205439497702,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2728800.0,15.926037823420787,19.999999999999993,20.0,27.0,1018.676384313129,0.0,1018.676384313129,0.0,100.0,349.8463341908988,1911.7811381892495,-7.958078640513122e-13,18.77491976273603,18.0520575415886,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2732400.0,18.540370293693837,19.999999999999996,20.0,27.0,364.9740098727411,0.0,364.9740098727411,0.0,100.0,545.3029328770931,2979.8793349792527,-5.684341886080802e-14,21.373552461883474,19.866083444686584,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2736000.0,21.325977425633074,21.325977425633074,20.0,27.0,0.0,0.0,0.0,0.0,100.0,675.1710764147664,3689.5608236853786,-6.821210263296962e-13,24.237233800200624,22.300451732054324,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2739600.0,23.26291697706387,23.26291697706387,20.0,27.0,0.0,0.0,0.0,0.0,100.0,606.9143217437876,3316.5628431983705,-4.547473508864641e-13,25.81060399098376,24.3583374941895,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2743200.0,21.37020458106756,21.37020458106756,20.0,27.0,0.0,0.0,0.0,0.0,100.0,90.91416635933547,496.8123757590561,-9.663381206337363e-13,21.32912043274117,22.48583893252576,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2746800.0,17.042656137366983,19.999999999999996,20.0,27.0,739.4708695325198,0.0,739.4708695325198,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-2.2737367544323206e-13,17.678101690604855,19.020412061459314,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2750400.0,13.89268055484633,20.000000000000014,20.0,27.0,1527.1084562346987,0.0,1527.1084562346987,0.0,100.0,-0.23588456159225693,-1.2890220979021159,0.0,15.721594344111434,16.86449379444252,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2754000.0,12.07683020963393,20.000000000000018,20.0,27.0,1981.15387539662,0.0,1981.15387539662,0.0,100.0,-0.23588456159225693,-1.2890220979021159,2.2737367544323206e-13,14.587051390682236,15.659109902884301,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2757600.0,10.947959955060886,20.000000000000018,20.0,27.0,2263.422934225411,0.0,2263.422934225411,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-9.094947017729282e-13,13.878044313543835,14.93040588793039,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
2761200.0,10.355387149929136,20.0,20.0,27.0,2411.5931666453744,0.0,2411.5931666453744,0.0,100.0,-0.23588456159225693,-1.2890220979021159,0.0,13.510987114457963,14.519233081792168,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15638400.0,26.782289706353605,26.782289706353605,20.0,27.0,0.0,0.0,0.0,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-1.2931877790833823e-12,26.49896542996355,26.697468901991833,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15642000.0,25.99454988757423,25.99454988757423,20.0,27.0,0.0,0.0,0.0,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-1.3500311979441904e-12,25.7013656207834,25.96493096713158,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15645600.0,25.0323343217383,25.0323343217383,20.0,27.0,0.0,0.0,0.0,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-6.963318810448982e-13,24.731723243650755,25.044294952433784,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15649200.0,23.926329292607953,23.926329292607953,20.0,27.0,0.0,0.0,0.0,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-4.263256414560601e-14,23.619566071463865,23.972733150229317,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15652800.0,22.70121347516373,22.70121347516373,20.0,27.0,0.0,0.0,0.0,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-6.252776074688882e-13,22.389354007100742,22.776149047259988,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15656400.0,21.40608065037291,21.40608065037291,20.0,27.0,0.0,0.0,0.0,0.0,100.0,1.9937830021670728,10.89528848716033,-5.400124791776761e-13,21.101802740035442,21.501109930026004,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15660000.0,20.945828791243382,20.945828791243382,20.0,27.0,0.0,0.0,0.0,0.0,100.0,48.409900619601544,264.54224572686104,4.831690603168681e-13,20.897678280458173,20.908828787818003,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15663600.0,21.31927373893064,21.31927373893064,20.0,27.0,0.0,0.0,0.0,0.0,100.0,81.73308170845408,446.6411355650793,-3.694822225952521e-13,21.45426444426996,21.191621133108757,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15667200.0,22.36202006509648,22.36202006509648,20.0,27.0,0.0,0.0,0.0,0.0,100.0,103.20151767305009,563.9582171873858,-5.115907697472721e-13,22.620145372410157,22.147154309907883,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15670800.0,23.57177546384772,23.57177546384772,20.0,27.0,0.0,0.0,0.0,0.0,100.0,128.1454294506436,700.2674918274873,-1.8332002582610585e-12,23.9494643878607,23.387172094483258,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15674400.0,25.040061388686347,25.040061388686347,20.0,27.0,0.0,0.0,0.0,0.0,100.0,145.37865469425805,794.440709469183,-9.237055564881302e-13,25.50525638824603,24.848921001086104,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15678000.0,26.58263196215102,26.58263196215102,20.0,27.0,0.0,0.0,0.0,0.0,100.0,156.6157241732736,855.8471481794472,9.947598300641403e-13,27.100201366452225,26.41345651569936,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15681600.0,28.218366403681255,26.99999999999999,20.0,27.0,0.0,-304.64717861292274,0.0,304.64717861292274,100.0,160.90731942220665,879.299132801861,2.2737367544323206e-13,28.305132945965177,27.61256382121467,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15685200.0,29.40919451915005,26.999999999999986,20.0,27.0,0.0,-602.4085289705625,0.0,602.4085289705625,100.0,161.4777596871156,882.4163783818061,-3.183231456205249e-12,29.055376468289825,28.384258988152276,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15688800.0,30.397568191293523,27.00000000000001,20.0,27.0,0.0,-849.5470332202002,0.0,849.5470332202002,100.0,161.48666315518224,882.4650325497959,-1.1368683772161603e-12,29.687151700961333,28.960882210068274,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15692400.0,30.893608044369763,26.99999999999998,20.0,27.0,0.0,-973.5796241244286,0.0,973.5796241244286,100.0,155.6548878324034,850.5965320836384,-1.3642420526593924e-12,29.965196329152395,29.305072994018257,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15696000.0,31.261352801187957,26.99999999999998,20.0,27.0,0.0,-1065.5325885822908,0.0,1065.5325885822908,100.0,180.3356427889254,985.4677517900678,-2.2737367544323206e-13,30.316638931339767,29.56024272555856,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15699600.0,31.995406606471107,26.99999999999999,20.0,27.0,0.0,-1249.0795249176206,0.0,1249.0795249176206,100.0,242.65564912427755,1326.023593026206,-6.821210263296962e-13,31.088875772855292,30.039807761454146,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15703200.0,31.816548707908133,27.000000000000018,20.0,27.0,0.0,-1204.3568913935703,0.0,1204.3568913935703,100.0,143.26605277735896,782.8961194520521,6.821210263296962e-13,30.465073827884773,30.000073957691136,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15706800.0,30.614659684772572,26.999999999999996,20.0,27.0,0.0,-903.8298095586113,0.0,903.8298095586113,100.0,85.05790335088317,464.81005912559004,-1.9326762412674725e-12,29.4094626384558,29.27529728482242,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15710400.0,29.122051782947192,27.000000000000004,20.0,27.0,0.0,-530.6097464539986,0.0,530.6097464539986,100.0,6.708222336595718,36.65796002563099,-1.4779288903810084e-12,28.08261377778557,28.294203980613826,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15714000.0,27.51519489237533,26.999999999999996,20.0,27.0,0.0,-128.82222451612665,0.0,128.82222451612665,100.0,-0.23588456159225693,-1.2890220979021159,-1.3926637620897964e-12,27.027667404916237,27.31820752723977,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15717600.0,26.173673032124988,26.173673032124988,20.0,27.0,0.0,0.0,0.0,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-1.0942358130705543e-12,25.86471715233995,26.232352650964337,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
15721200.0,25.30023727927856,25.30023727927856,20.0,27.0,0.0,0.0,0.0,0.0,100.0,-0.23588456159225693,-1.2890220979021159,-3.126388037344441e-13,25.004343147656883,25.28578973707754,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
21837600.0,36.53125448460632,26.99999999999999,20.0,27.0,0.0,-2383.2484042597753,0.0,2383.2484042597753,100.0,416.6090346229398,2276.6146635018486,0.0,34.75051849420732,33.296316362137226,17.8848,51.372,37.2,53.50512963268315,1288.5600000000002,360.36
