case,metric,value,unit,occurrence_time_s,result_source,implementation,run_mode,formal_ashrae_result,lower,upper,within_ashrae_range
950,annual_heating_energy,0.0,MWh,,Modelica,modelica,native,True,0.0,0.0,True
950,annual_heating_energy,0.0,MWh,,RClib,iso13790,native,True,0.0,0.0,True
950,annual_cooling_energy,0.6381947241169499,MWh,,Modelica,modelica,native,True,0.43,1.52,True
950,annual_cooling_energy,0.10175796256980371,MWh,,RClib,iso13790,native,True,0.43,1.52,False
