timestamp_s,case,implementation,run_mode,formal_ashrae_result,zone_temperature_C,heating_load_W,cooling_load_W,outdoor_temperature_C,solar_gain_W
3600.0,630,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1460.7132897045276,0.0,-17.99999999999997,-101.56212
7200.0,630,iso13790,diagnostic_modelica_solar,False,19.999999999999986,2281.8614202727404,0.0,-16.599999999999966,-101.56212
10800.0,630,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2650.9993230752257,0.0,-15.299999999999955,-101.56212
14400.0,630,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2802.7392462242683,0.0,-14.399999999999977,-101.56212
18000.0,630,iso13790,diagnostic_modelica_solar,False,19.999999999999986,2822.1405298924583,0.0,-13.0,-101.56212
21600.0,630,iso13790,diagnostic_modelica_solar,False,19.999999999999986,2751.5715670634027,0.0,-11.099999999999966,-101.56212
25200.0,630,iso13790,diagnostic_modelica_solar,False,20.000000000000018,2646.8734311299518,0.0,-9.699999999999989,-67.00464821848759
28800.0,630,iso13790,diagnostic_modelica_solar,False,20.000000000000014,2435.013583796539,0.0,-7.699999999999989,258.8297874988032
32400.0,630,iso13790,diagnostic_modelica_solar,False,20.00000000000001,1967.8651162365845,0.0,-5.899999999999977,1361.464436838403
36000.0,630,iso13790,diagnostic_modelica_solar,False,20.00000000000001,1312.1143815765206,0.0,-2.1999999999999886,1768.603925713918
39600.0,630,iso13790,diagnostic_modelica_solar,False,20.0,828.6432568288034,0.0,1.400000000000034,1406.112899601232
43200.0,630,iso13790,diagnostic_modelica_solar,False,20.0,633.8468447216891,0.0,2.8000000000000114,1105.037773519967
46800.0,630,iso13790,diagnostic_modelica_solar,False,20.000000000000004,481.64027110566207,0.0,4.400000000000034,1253.120971851828
50400.0,630,iso13790,diagnostic_modelica_solar,False,20.000000000000004,344.6683271498411,0.0,3.3000000000000114,1624.795793185502
54000.0,630,iso13790,diagnostic_modelica_solar,False,20.0,182.86187036779725,0.0,3.900000000000034,1670.832971786411
57600.0,630,iso13790,diagnostic_modelica_solar,False,19.999999999999993,269.2999293419854,0.0,2.2000000000000455,1145.485318309695
61200.0,630,iso13790,diagnostic_modelica_solar,False,19.999999999999996,734.1237179820047,0.0,-0.5999999999999659,88.45278159065319
64800.0,630,iso13790,diagnostic_modelica_solar,False,20.000000000000018,1252.119445828546,0.0,-2.1999999999999886,-101.56212
68400.0,630,iso13790,diagnostic_modelica_solar,False,20.00000000000001,1668.2706204693404,0.0,-5.0,-101.56212
72000.0,630,iso13790,diagnostic_modelica_solar,False,20.000000000000004,1913.539569296918,0.0,-5.599999999999966,-101.56212
75600.0,630,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2062.159771034597,0.0,-6.099999999999966,-101.56212
