timestamp_s,case,implementation,run_mode,formal_ashrae_result,zone_temperature_C,heating_load_W,cooling_load_W,outdoor_temperature_C,solar_gain_W
3600.0,680,iso13790,native,True,19.999999999999996,1196.8982135526987,0.0,-17.99999999999997,-55.7766
7200.0,680,iso13790,native,True,19.999999999999986,1641.6093517023915,0.0,-16.599999999999966,-55.7766
10800.0,680,iso13790,native,True,20.00000000000002,1852.6815605351562,0.0,-15.299999999999955,-55.7766
14400.0,680,iso13790,native,True,20.00000000000001,1946.8480745916438,0.0,-14.399999999999977,-55.7766
18000.0,680,iso13790,native,True,20.000000000000004,1956.4060617420307,0.0,-13.0,-55.7766
21600.0,680,iso13790,native,True,20.000000000000004,1904.5947897074702,0.0,-11.099999999999966,-55.7766
25200.0,680,iso13790,native,True,19.999999999999993,1838.7271455823577,0.0,-9.699999999999989,-55.7766
28800.0,680,iso13790,native,True,19.99999999999999,1733.2140618056935,0.0,-7.699999999999989,-16.67283859447571
32400.0,680,iso13790,native,True,20.000000000000004,1546.8820981868755,0.0,-5.899999999999977,319.3457767480441
36000.0,680,iso13790,native,True,20.000000000000004,1229.4013811032817,0.0,-2.1999999999999886,521.9415823470193
39600.0,680,iso13790,native,True,20.0,892.3495197265236,0.0,1.400000000000034,642.4064577433836
43200.0,680,iso13790,native,True,19.999999999999996,608.601403910348,0.0,2.8000000000000114,876.7422817116761
46800.0,680,iso13790,native,True,20.0,258.73895068579543,0.0,4.400000000000034,1383.7405520935945
50400.0,680,iso13790,native,True,20.431398824761732,0.0,0.0,3.3000000000000114,2029.5202793989552
54000.0,680,iso13790,native,True,21.89243450345023,0.0,0.0,3.900000000000034,1997.0291097643594
57600.0,680,iso13790,native,True,23.156735641762744,0.0,0.0,2.2000000000000455,2280.3247038345676
61200.0,680,iso13790,native,True,22.81713958648533,0.0,0.0,-0.5999999999999659,757.2070076609106
64800.0,680,iso13790,native,True,20.68166475106593,0.0,0.0,-2.1999999999999886,-55.7766
68400.0,680,iso13790,native,True,20.0,518.7407591152936,0.0,-5.0,-55.7766
72000.0,680,iso13790,native,True,20.00000000000001,961.8995843679407,0.0,-5.599999999999966,-55.7766
75600.0,680,iso13790,native,True,20.000000000000007,1222.2966089336876,0.0,-6.099999999999966,-55.7766
79200.0,680,iso13790,native,True,19.999999999999993,1364.3432552857678,0.0,-6.099999999999966,-55.7766
82800.0,680,iso13790,native,True,20.000000000000014,1443.4234458507037,0.0,-6.099999999999966,-55.7766
86400.0,680,iso13790,native,True,20.0,1449.6363218272375,0.0,-5.0,-55.7766
90000.0,680,iso13790,native,True,19.999999999999993,1459.522566521948,0.0,-5.0,-55.7766
93600.0,680,iso13790,native,True,19.999999999999996,1485.6515103749357,0.0,-5.599999999999966,-55.7766
97200.0,680,iso13790,native,True,20.0,1476.0670758894332,0.0,-5.0,-55.7766
100800.0,680,iso13790,native,True,19.999999999999996,1532.6748049632852,0.0,-6.699999999999989,-55.7766
104400.0,680,iso13790,native,True,20.000000000000007,1516.443540165206,0.0,-5.599999999999966,-55.7766
108000.0,680,iso13790,native,True,20.000000000000004,1531.0222482027855,0.0,-6.099999999999966,-55.7766
111600.0,680,iso13790,native,True,20.000000000000007,1477.7792407437807,0.0,-4.399999999999977,-55.7766
115200.0,680,iso13790,native,True,19.999999999999993,1390.4754654463568,0.0,-2.7999999999999545,3.755248119402859
118800.0,680,iso13790,native,True,20.000000000000004,1250.013559936986,0.0,-1.6999999999999886,257.99175639347976
122400.0,680,iso13790,native,True,19.999999999999996,941.2454710056894,0.0,2.2000000000000455,550.6422741349264
126000.0,680,iso13790,native,True,19.99999999999999,652.6985099833375,0.0,5.600000000000023,434.12309691731855
129600.0,680,iso13790,native,True,19.999999999999996,319.9175745265024,0.0,8.900000000000034,894.3319246699032
133200.0,680,iso13790,native,True,19.999999999999996,14.201306978255635,0.0,9.400000000000034,1122.608181159859
136800.0,680,iso13790,native,True,21.027019354859,0.0,0.0,9.400000000000034,1432.4096619348024
140400.0,680,iso13790,native,True,22.884783255360457,0.0,0.0,10.0,2176.455181014761
144000.0,680,iso13790,native,True,24.215468890329976,0.0,0.0,7.800000000000011,1613.986968871521
147600.0,680,iso13790,native,True,24.14672265079696,0.0,0.0,6.7000000000000455,695.1144972447546
151200.0,680,iso13790,native,True,22.642023781177702,0.0,0.0,5.0,-55.7766
154800.0,680,iso13790,native,True,20.32382156378252,0.0,0.0,1.1000000000000227,-55.7766
158400.0,680,iso13790,native,True,20.000000000000004,444.9436939570541,0.0,0.0,-55.7766
162000.0,680,iso13790,native,True,20.0,815.9678188747965,0.0,-1.6999999999999886,-55.7766
165600.0,680,iso13790,native,True,19.999999999999993,991.965971749137,0.0,-1.099999999999966,-55.7766
169200.0,680,iso13790,native,True,20.000000000000004,1035.0157899045587,0.0,0.6000000000000227,-55.7766
172800.0,680,iso13790,native,True,20.0,1089.5408290036091,0.0,0.0,-55.7766
176400.0,680,iso13790,native,True,20.0,1137.0152149600062,0.0,-0.5999999999999659,-55.7766
180000.0,680,iso13790,native,True,20.000000000000004,1159.939287225126,0.0,-0.5999999999999659,-55.7766
183600.0,680,iso13790,native,True,20.00000000000001,1189.8891362572022,0.0,-1.099999999999966,-55.7766
187200.0,680,iso13790,native,True,20.0,1224.266335871097,0.0,-1.6999999999999886,-55.7766
190800.0,680,iso13790,native,True,20.0,1239.8989442514412,0.0,-1.6999999999999886,-55.7766
194400.0,680,iso13790,native,True,20.000000000000004,1227.9768529782189,0.0,-1.099999999999966,-55.7766
198000.0,680,iso13790,native,True,20.000000000000004,1224.8454496058057,0.0,-1.099999999999966,-55.7766
201600.0,680,iso13790,native,True,20.000000000000004,1193.5096836887674,0.0,-0.5999999999999659,2.8547555972079195
205200.0,680,iso13790,native,True,20.000000000000004,992.539750154498,0.0,3.3000000000000114,205.73365387451568
208800.0,680,iso13790,native,True,19.999999999999993,728.951236920987,0.0,5.600000000000023,502.0758815392559
212400.0,680,iso13790,native,True,20.0,550.6690900169185,0.0,6.100000000000023,407.4442815854537
216000.0,680,iso13790,native,True,20.000000000000004,438.9505655822366,0.0,6.7000000000000455,454.8469001904336
219600.0,680,iso13790,native,True,20.000000000000004,221.18854007847065,0.0,5.600000000000023,1349.2697411072836
223200.0,680,iso13790,native,True,20.79715325752027,0.0,0.0,4.600000000000023,2208.9107829802797
226800.0,680,iso13790,native,True,22.4002055963881,0.0,0.0,2.3000000000000114,2372.376056275249
230400.0,680,iso13790,native,True,22.70737518882335,0.0,0.0,-0.2999999999999545,1299.358391155034
234000.0,680,iso13790,native,True,20.989639239767158,0.0,0.0,-3.0,145.36973592285779
237600.0,680,iso13790,native,True,20.000000000000004,441.2990948883461,0.0,-5.7999999999999545,-55.7766
241200.0,680,iso13790,native,True,19.999999999999996,914.1117887699324,0.0,-5.599999999999966,-55.7766
244800.0,680,iso13790,native,True,20.0,1233.5048310313978,0.0,-7.199999999999989,-55.7766
248400.0,680,iso13790,native,True,20.000000000000004,1456.968519495053,0.0,-8.799999999999955,-55.7766
252000.0,680,iso13790,native,True,19.999999999999993,1609.8388680444762,0.0,-9.899999999999977,-55.7766
255600.0,680,iso13790,native,True,20.000000000000018,1740.0801029763122,0.0,-11.399999999999977,-55.7766
259200.0,680,iso13790,native,True,20.000000000000004,1838.198457057759,0.0,-12.399999999999977,-55.7766
262800.0,680,iso13790,native,True,19.999999999999993,1924.7924290171788,0.0,-13.5,-55.7766
266400.0,680,iso13790,native,True,20.00000000000001,2059.3864381285316,0.0,-16.19999999999999,-55.7766
270000.0,680,iso13790,native,True,20.000000000000014,2118.5412196348216,0.0,-16.19999999999999,-55.7766
273600.0,680,iso13790,native,True,19.999999999999996,2099.911174469092,0.0,-14.699999999999989,-55.7766
277200.0,680,iso13790,native,True,20.00000000000001,2081.1165499916615,0.0,-14.199999999999989,-55.7766
280800.0,680,iso13790,native,True,20.00000000000001,2042.637148054137,0.0,-13.299999999999955,-55.7766
284400.0,680,iso13790,native,True,19.999999999999993,1974.911005529558,0.0,-11.799999999999955,-55.7766
288000.0,680,iso13790,native,True,19.999999999999986,1845.2956269725432,0.0,-9.099999999999966,-18.613742437633256
