timestamp_s,case,implementation,run_mode,formal_ashrae_result,zone_temperature_C,heating_load_W,cooling_load_W,outdoor_temperature_C,solar_gain_W
3600.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1460.7132897045276,0.0,-17.99999999999997,-101.56212
7200.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999986,2281.8614202727404,0.0,-16.599999999999966,-101.56212
10800.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2650.9993230752257,0.0,-15.299999999999955,-101.56212
14400.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2802.7392462242683,0.0,-14.399999999999977,-101.56212
18000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999986,2822.1405298924583,0.0,-13.0,-101.56212
21600.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999986,2751.5715670634027,0.0,-11.099999999999966,-101.56212
25200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,2646.1035693567624,0.0,-9.699999999999989,-63.2869590424206
28800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2397.452416073526,0.0,-7.699999999999989,435.4509435509658
32400.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1574.930930752804,0.0,-5.899999999999977,3030.208119684766
36000.0,600,iso13790,diagnostic_modelica_solar,False,20.026882641428326,0.0,0.0,-2.1999999999999886,5880.926280212109
39600.0,600,iso13790,diagnostic_modelica_solar,False,26.458625193155306,0.0,0.0,1.400000000000034,6759.466431397926
43200.0,600,iso13790,diagnostic_modelica_solar,False,27.0,0.0,1342.5941824622341,2.8000000000000114,6482.762166739272
46800.0,600,iso13790,diagnostic_modelica_solar,False,26.99999999999996,0.0,2058.1886483097287,4.400000000000034,5921.837080790887
50400.0,600,iso13790,diagnostic_modelica_solar,False,26.999999999999964,0.0,2156.424960218245,3.3000000000000114,5239.283650210687
54000.0,600,iso13790,diagnostic_modelica_solar,False,26.999999999999986,0.0,1838.866942744071,3.900000000000034,3872.167571514906
57600.0,600,iso13790,diagnostic_modelica_solar,False,27.000000000000025,0.0,1001.5387816747215,2.2000000000000455,1998.070410813034
61200.0,600,iso13790,diagnostic_modelica_solar,False,26.053889201378965,0.0,0.0,-0.5999999999999659,113.7875340352002
64800.0,600,iso13790,diagnostic_modelica_solar,False,21.54327478072096,0.0,0.0,-2.1999999999999886,-101.56212
68400.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,700.3821948827458,0.0,-5.0,-101.56212
72000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999986,1412.457949692582,0.0,-5.599999999999966,-101.56212
75600.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,1802.7468233561192,0.0,-6.099999999999966,-101.56212
79200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2005.7280021550807,0.0,-6.099999999999966,-101.56212
82800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999993,2110.812570926668,0.0,-6.099999999999966,-101.56212
86400.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2120.0463013431595,0.0,-5.0,-101.56212
90000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999993,2122.788804206373,0.0,-5.0,-101.56212
93600.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2148.846348080376,0.0,-5.599999999999966,-101.56212
97200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2138.810317456154,0.0,-5.0,-101.56212
100800.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,2202.309959753113,0.0,-6.699999999999989,-101.56212
104400.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2193.164336874268,0.0,-5.599999999999966,-101.56212
108000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999993,2206.9231835469677,0.0,-6.099999999999966,-101.56212
111600.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,2120.412963902872,0.0,-4.399999999999977,17.96924558370576
115200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,1796.568520415897,0.0,-2.7999999999999545,941.8098528803278
118800.0,600,iso13790,diagnostic_modelica_solar,False,20.00000000000001,1106.310329681595,0.0,-1.6999999999999886,2527.708311487001
122400.0,600,iso13790,diagnostic_modelica_solar,False,21.530080623915126,0.0,0.0,2.2000000000000455,5998.021845867591
126000.0,600,iso13790,diagnostic_modelica_solar,False,26.999999999999986,0.0,391.8081677784805,5.600000000000023,6840.065665416754
129600.0,600,iso13790,diagnostic_modelica_solar,False,26.999999999999996,0.0,1739.3439485730848,8.900000000000034,5568.944614232041
133200.0,600,iso13790,diagnostic_modelica_solar,False,26.99999999999999,0.0,2029.7916228644483,9.400000000000034,4444.456593939201
136800.0,600,iso13790,diagnostic_modelica_solar,False,26.999999999999957,0.0,1936.503415913563,9.400000000000034,4121.882426575045
140400.0,600,iso13790,diagnostic_modelica_solar,False,26.999999999999975,0.0,1696.4031818410956,10.0,3322.952584072742
144000.0,600,iso13790,diagnostic_modelica_solar,False,27.0,0.0,982.0438620852294,7.800000000000011,1514.38255627205
147600.0,600,iso13790,diagnostic_modelica_solar,False,26.942325433152465,0.0,0.0,6.7000000000000455,106.929737704759
151200.0,600,iso13790,diagnostic_modelica_solar,False,23.511373436151096,0.0,0.0,5.0,-101.56212
154800.0,600,iso13790,diagnostic_modelica_solar,False,20.0,28.907349956068366,0.0,1.1000000000000227,-101.56212
158400.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,823.5783999949012,0.0,0.0,-101.56212
162000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1306.8291164140796,0.0,-1.6999999999999886,-101.56212
165600.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1535.5225767893803,0.0,-1.099999999999966,-101.56212
169200.0,600,iso13790,diagnostic_modelica_solar,False,20.0,1583.0000779900727,0.0,0.6000000000000227,-101.56212
172800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1629.0677861797453,0.0,0.0,-101.56212
176400.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,1678.6666046711603,0.0,-0.5999999999999659,-101.56212
180000.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,1705.4557662994732,0.0,-0.5999999999999659,-101.56212
183600.0,600,iso13790,diagnostic_modelica_solar,False,20.00000000000001,1739.856120098904,0.0,-1.099999999999966,-101.56212
187200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,1783.229420024764,0.0,-1.6999999999999886,-101.56212
190800.0,600,iso13790,diagnostic_modelica_solar,False,20.0,1806.795593503579,0.0,-1.6999999999999886,-101.56212
194400.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,1794.358208526634,0.0,-1.099999999999966,-101.56212
198000.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,1782.560664132631,0.0,-1.099999999999966,-81.0528289410972
201600.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1571.7946670708143,0.0,-0.5999999999999659,792.4440322809343
205200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,856.0688571228245,0.0,3.3000000000000114,2277.078315282145
208800.0,600,iso13790,diagnostic_modelica_solar,False,21.336965285080858,0.0,0.0,5.600000000000023,4611.648380557799
212400.0,600,iso13790,diagnostic_modelica_solar,False,27.0,0.0,314.67160513612254,6.100000000000023,7589.626009389892
216000.0,600,iso13790,diagnostic_modelica_solar,False,27.000000000000078,0.0,2283.700420100211,6.7000000000000455,8250.008870149397
219600.0,600,iso13790,diagnostic_modelica_solar,False,26.99999999999999,0.0,3217.065863355164,5.600000000000023,7543.22281675796
223200.0,600,iso13790,diagnostic_modelica_solar,False,27.000000000000096,0.0,3257.7173397649776,4.600000000000023,6153.844728299979
226800.0,600,iso13790,diagnostic_modelica_solar,False,27.00000000000003,0.0,2374.4147447528203,2.3000000000000114,3312.491405221683
230400.0,600,iso13790,diagnostic_modelica_solar,False,27.00000000000004,0.0,855.9350965266742,-0.2999999999999545,893.4116945391545
234000.0,600,iso13790,diagnostic_modelica_solar,False,24.50240281374873,0.0,0.0,-3.0,-53.93915833960237
237600.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,114.2607890736174,0.0,-5.7999999999999545,-101.56212
241200.0,600,iso13790,diagnostic_modelica_solar,False,20.00000000000001,1110.5014727336027,0.0,-5.599999999999966,-101.56212
244800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1691.5913300573548,0.0,-7.199999999999989,-101.56212
248400.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2061.089795735643,0.0,-8.799999999999955,-101.56212
252000.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,2300.514689219147,0.0,-9.899999999999977,-101.56212
255600.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,2488.0985757088447,0.0,-11.399999999999977,-101.56212
259200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,2629.053656417583,0.0,-12.399999999999977,-101.56212
262800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2749.0487172822873,0.0,-13.5,-101.56212
266400.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2924.078533530314,0.0,-16.19999999999999,-101.56212
270000.0,600,iso13790,diagnostic_modelica_solar,False,19.99999999999999,3019.6945215181486,0.0,-16.19999999999999,-101.56212
273600.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,3007.6011552627665,0.0,-14.699999999999989,-101.56212
277200.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2978.030009970834,0.0,-14.199999999999989,-101.56212
280800.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000007,2924.837953256873,0.0,-13.299999999999955,-101.56212
284400.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2778.691680159171,0.0,-11.799999999999955,165.709290385848
288000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2332.6492892144533,0.0,-9.099999999999966,1201.426911487463
291600.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,1719.2837297439592,0.0,-5.899999999999977,1598.837300897841
295200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000014,1173.095932273827,0.0,-0.5,1300.142664739492
298800.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,830.8347923721382,0.0,3.3000000000000114,1013.670950132216
302400.0,600,iso13790,diagnostic_modelica_solar,False,20.00000000000001,698.7224149278227,0.0,3.8000000000000114,881.5570301119085
306000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999993,515.1042159017893,0.0,8.0,701.5290432116321
309600.0,600,iso13790,diagnostic_modelica_solar,False,20.0,342.68034287933034,0.0,9.600000000000023,857.7223585648115
313200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,175.02868966776995,0.0,11.100000000000023,805.2503478943911
316800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,188.55933523165064,0.0,10.0,565.543001693566
320400.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,453.88044852581174,0.0,7.2000000000000455,66.19946128543074
324000.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,710.1126886064735,0.0,7.2000000000000455,-101.56212
327600.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,914.4580167659724,0.0,6.100000000000023,-101.56212
331200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,977.1174897824395,0.0,7.2000000000000455,-101.56212
334800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1052.6879972870217,0.0,6.100000000000023,-101.56212
338400.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,1114.3805997728577,0.0,5.600000000000023,-101.56212
342000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999986,1171.8832598738181,0.0,5.0,-101.56212
345600.0,600,iso13790,diagnostic_modelica_solar,False,20.0,997.4498395221044,0.0,10.0,-101.56212
