timestamp_s,case,implementation,run_mode,formal_ashrae_result,zone_temperature_C,heating_load_W,cooling_load_W,outdoor_temperature_C,solar_gain_W
3600.0,980,iso13790,native,True,19.99999999999999,975.198236812784,0.0,-17.99999999999997,-55.7766
7200.0,980,iso13790,native,True,20.000000000000004,1031.182162725236,0.0,-16.599999999999966,-55.7766
10800.0,980,iso13790,native,True,20.000000000000004,1079.5158705743925,0.0,-15.299999999999955,-55.7766
14400.0,980,iso13790,native,True,19.999999999999996,1129.7345584100751,0.0,-14.399999999999977,-55.7766
18000.0,980,iso13790,native,True,19.999999999999996,1157.9809512599354,0.0,-13.0,-55.7766
21600.0,980,iso13790,native,True,20.0,1163.5218111292652,0.0,-11.099999999999966,-55.7766
25200.0,980,iso13790,native,True,19.999999999999996,1174.088553879127,0.0,-9.699999999999989,-55.7766
28800.0,980,iso13790,native,True,19.999999999999996,1156.4365191760196,0.0,-7.699999999999989,-16.67283859447571
32400.0,980,iso13790,native,True,20.000000000000004,1104.198771413968,0.0,-5.899999999999977,319.3457767480441
36000.0,980,iso13790,native,True,19.999999999999996,986.559057156142,0.0,-2.1999999999999886,521.9415823470193
39600.0,980,iso13790,native,True,19.999999999999993,859.1458829431701,0.0,1.400000000000034,642.4064577433836
43200.0,980,iso13790,native,True,20.000000000000004,767.9932288595973,0.0,2.8000000000000114,876.7422817116761
46800.0,980,iso13790,native,True,20.000000000000007,629.5919445498954,0.0,4.400000000000034,1383.7405520935945
50400.0,980,iso13790,native,True,20.0,525.8285702403012,0.0,3.3000000000000114,2029.5202793989552
54000.0,980,iso13790,native,True,20.000000000000004,415.657621690043,0.0,3.900000000000034,1997.0291097643594
57600.0,980,iso13790,native,True,19.999999999999996,346.10410880907034,0.0,2.2000000000000455,2280.3247038345676
61200.0,980,iso13790,native,True,19.999999999999996,485.6281559793765,0.0,-0.5999999999999659,757.2070076609106
64800.0,980,iso13790,native,True,19.999999999999996,614.4132918579503,0.0,-2.1999999999999886,-55.7766
68400.0,980,iso13790,native,True,19.999999999999996,742.6051888670302,0.0,-5.0,-55.7766
72000.0,980,iso13790,native,True,19.999999999999996,812.027202631998,0.0,-5.599999999999966,-55.7766
75600.0,980,iso13790,native,True,20.000000000000007,876.3960231574601,0.0,-6.099999999999966,-55.7766
79200.0,980,iso13790,native,True,19.999999999999996,924.2475083220629,0.0,-6.099999999999966,-55.7766
82800.0,980,iso13790,native,True,20.00000000000001,968.6626885781164,0.0,-6.099999999999966,-55.7766
86400.0,980,iso13790,native,True,19.999999999999993,978.6351329008736,0.0,-5.0,-55.7766
90000.0,980,iso13790,native,True,20.000000000000004,1014.0601944484239,0.0,-5.0,-55.7766
93600.0,980,iso13790,native,True,20.000000000000004,1063.9885150725925,0.0,-5.599999999999966,-55.7766
97200.0,980,iso13790,native,True,20.000000000000004,1079.0103226016058,0.0,-5.0,-55.7766
100800.0,980,iso13790,native,True,19.999999999999993,1155.5276512168896,0.0,-6.699999999999989,-55.7766
104400.0,980,iso13790,native,True,19.999999999999996,1154.8543037103232,0.0,-5.599999999999966,-55.7766
108000.0,980,iso13790,native,True,20.000000000000007,1194.6040670389687,0.0,-6.099999999999966,-55.7766
111600.0,980,iso13790,native,True,20.000000000000004,1171.304037962039,0.0,-4.399999999999977,-55.7766
115200.0,980,iso13790,native,True,19.999999999999996,1138.659852918245,0.0,-2.7999999999999545,3.755248119402859
118800.0,980,iso13790,native,True,19.999999999999996,1091.9477332646234,0.0,-1.6999999999999886,257.99175639347976
122400.0,980,iso13790,native,True,20.0,944.7210681337116,0.0,2.2000000000000455,550.6422741349264
126000.0,980,iso13790,native,True,20.0,827.8110922458252,0.0,5.600000000000023,434.12309691731855
129600.0,980,iso13790,native,True,19.999999999999993,655.3273206973739,0.0,8.900000000000034,894.3319246699032
133200.0,980,iso13790,native,True,19.999999999999993,555.1069642562632,0.0,9.400000000000034,1122.608181159859
136800.0,980,iso13790,native,True,19.999999999999993,451.9702158767925,0.0,9.400000000000034,1432.4096619348024
140400.0,980,iso13790,native,True,20.0,276.7053338386917,0.0,10.0,2176.455181014761
144000.0,980,iso13790,native,True,20.0,277.5541358374287,0.0,7.800000000000011,1613.986968871521
147600.0,980,iso13790,native,True,19.999999999999996,327.16284077705666,0.0,6.7000000000000455,695.1144972447546
151200.0,980,iso13790,native,True,20.0,433.9188659746199,0.0,5.0,-55.7766
154800.0,980,iso13790,native,True,19.999999999999993,573.0456249353376,0.0,1.1000000000000227,-55.7766
158400.0,980,iso13790,native,True,20.0,640.6544898760629,0.0,0.0,-55.7766
162000.0,980,iso13790,native,True,20.000000000000007,725.539875970249,0.0,-1.6999999999999886,-55.7766
165600.0,980,iso13790,native,True,20.000000000000004,746.8396593683717,0.0,-1.099999999999966,-55.7766
169200.0,980,iso13790,native,True,19.999999999999996,732.5833351855665,0.0,0.6000000000000227,-55.7766
172800.0,980,iso13790,native,True,20.000000000000004,776.8406082783546,0.0,0.0,-55.7766
176400.0,980,iso13790,native,True,20.0,820.6930152288306,0.0,-0.5999999999999659,-55.7766
180000.0,980,iso13790,native,True,19.999999999999993,847.1224310381278,0.0,-0.5999999999999659,-55.7766
183600.0,980,iso13790,native,True,19.999999999999996,885.8599002523684,0.0,-1.099999999999966,-55.7766
187200.0,980,iso13790,native,True,19.999999999999996,926.967868718189,0.0,-1.6999999999999886,-55.7766
190800.0,980,iso13790,native,True,20.000000000000004,950.8499293183768,0.0,-1.6999999999999886,-55.7766
194400.0,980,iso13790,native,True,20.000000000000004,955.969775153371,0.0,-1.099999999999966,-55.7766
198000.0,980,iso13790,native,True,20.00000000000001,974.9958227958292,0.0,-1.099999999999966,-55.7766
201600.0,980,iso13790,native,True,20.000000000000004,972.5395428502808,0.0,-0.5999999999999659,2.8547555972079195
205200.0,980,iso13790,native,True,20.000000000000004,853.265595183879,0.0,3.3000000000000114,205.73365387451568
208800.0,980,iso13790,native,True,19.999999999999993,748.3121211742218,0.0,5.600000000000023,502.0758815392559
212400.0,980,iso13790,native,True,20.0,712.9136052565109,0.0,6.100000000000023,407.4442815854537
216000.0,980,iso13790,native,True,19.999999999999996,666.3046433601891,0.0,6.7000000000000455,454.8469001904336
219600.0,980,iso13790,native,True,20.000000000000004,580.3266357079272,0.0,5.600000000000023,1349.2697411072836
223200.0,980,iso13790,native,True,19.999999999999996,452.2384843449073,0.0,4.600000000000023,2208.9107829802797
226800.0,980,iso13790,native,True,20.000000000000004,393.1484179830033,0.0,2.3000000000000114,2372.376056275249
230400.0,980,iso13790,native,True,19.999999999999993,472.21850487459176,0.0,-0.2999999999999545,1299.358391155034
234000.0,980,iso13790,native,True,19.999999999999993,633.4541039179968,0.0,-3.0,145.36973592285779
237600.0,980,iso13790,native,True,19.999999999999996,772.10034403739,0.0,-5.7999999999999545,-55.7766
241200.0,980,iso13790,native,True,19.999999999999996,820.3724319957022,0.0,-5.599999999999966,-55.7766
244800.0,980,iso13790,native,True,20.000000000000004,915.3951644727167,0.0,-7.199999999999989,-55.7766
248400.0,980,iso13790,native,True,20.000000000000004,1010.9896873698685,0.0,-8.799999999999955,-55.7766
252000.0,980,iso13790,native,True,19.999999999999996,1092.9089400145438,0.0,-9.899999999999977,-55.7766
255600.0,980,iso13790,native,True,19.999999999999996,1185.3946582965204,0.0,-11.399999999999977,-55.7766
259200.0,980,iso13790,native,True,20.000000000000004,1263.9661334743025,0.0,-12.399999999999977,-55.7766
262800.0,980,iso13790,native,True,20.0,1344.358662928412,0.0,-13.5,-55.7766
266400.0,980,iso13790,native,True,20.00000000000001,1469.5216932679123,0.0,-16.19999999999999,-55.7766
270000.0,980,iso13790,native,True,20.000000000000007,1521.4641276877664,0.0,-16.19999999999999,-55.7766
273600.0,980,iso13790,native,True,20.000000000000004,1527.0584804693574,0.0,-14.699999999999989,-55.7766
277200.0,980,iso13790,native,True,20.000000000000007,1553.7297618053767,0.0,-14.199999999999989,-55.7766
280800.0,980,iso13790,native,True,20.000000000000007,1564.8098192223501,0.0,-13.299999999999955,-55.7766
284400.0,980,iso13790,native,True,20.0,1553.8870002533492,0.0,-11.799999999999955,-55.7766
288000.0,980,iso13790,native,True,19.999999999999982,1498.9748312537085,0.0,-9.099999999999966,-18.613742437633256
291600.0,980,iso13790,native,True,19.999999999999996,1410.4144604346052,0.0,-5.899999999999977,104.46673489806527
295200.0,980,iso13790,native,True,20.000000000000018,1231.8852378199895,0.0,-0.5,342.58244694420375
298800.0,980,iso13790,native,True,19.999999999999996,1062.3052019332947,0.0,3.3000000000000114,679.761432
302400.0,980,iso13790,native,True,20.000000000000004,983.9851191242807,0.0,3.8000000000000114,786.220884
306000.0,980,iso13790,native,True,20.0,824.7379645982694,0.0,8.0,621.69264
309600.0,980,iso13790,native,True,20.000000000000004,732.056191269531,0.0,9.600000000000023,549.10665
313200.0,980,iso13790,native,True,20.000000000000004,634.5114668876432,0.0,11.100000000000023,589.1130527844974
316800.0,980,iso13790,native,True,19.999999999999996,628.928635961407,0.0,10.0,426.3809449341166
320400.0,980,iso13790,native,True,20.000000000000004,675.5040641202402,0.0,7.2000000000000455,377.32381373125355
324000.0,980,iso13790,native,True,19.999999999999996,693.7985743597599,0.0,7.2000000000000455,-55.7766
327600.0,980,iso13790,native,True,19.999999999999996,724.5404049996042,0.0,6.100000000000023,-55.7766
331200.0,980,iso13790,native,True,20.000000000000004,695.6526514325752,0.0,7.2000000000000455,-55.7766
334800.0,980,iso13790,native,True,19.999999999999993,726.2613373199769,0.0,6.100000000000023,-55.7766
338400.0,980,iso13790,native,True,20.000000000000004,742.7091982308991,0.0,5.600000000000023,-55.7766
342000.0,980,iso13790,native,True,19.999999999999996,763.1282169760711,0.0,5.0,-55.7766
345600.0,980,iso13790,native,True,20.000000000000007,625.7470468430772,0.0,10.0,-55.7766
349200.0,980,iso13790,native,True,20.0,759.2403657056213,0.0,5.0,-55.7766
352800.0,980,iso13790,native,True,19.999999999999996,605.0911902691255,0.0,10.600000000000023,-55.7766
