timestamp_s,case,implementation,run_mode,formal_ashrae_result,zone_temperature_C,heating_load_W,cooling_load_W,outdoor_temperature_C,solar_gain_W
3600.0,650,iso13790,native,True,-6.827451848242061,0.0,0.0,-17.99999999999997,-101.56212000000002
7200.0,650,iso13790,native,True,-9.950327357483147,0.0,0.0,-16.599999999999966,-101.56212000000002
10800.0,650,iso13790,native,True,-11.450973272360558,0.0,0.0,-15.299999999999955,-101.56212000000002
14400.0,650,iso13790,native,True,-12.187015920372422,0.0,0.0,-14.399999999999977,-101.56212000000002
18000.0,650,iso13790,native,True,-11.955771320648175,0.0,0.0,-13.0,-101.56212000000002
21600.0,650,iso13790,native,True,-10.932174050548577,0.0,0.0,-11.099999999999966,-101.56212000000002
25200.0,650,iso13790,native,True,-9.93530001224756,0.0,0.0,-9.699999999999989,-101.56212000000002
28800.0,650,iso13790,native,True,-9.567799081153625,0.0,0.0,-7.699999999999989,-57.02742596714751
32400.0,650,iso13790,native,True,-8.38153776048045,0.0,0.0,-5.899999999999977,322.66295544308934
36000.0,650,iso13790,native,True,-6.313339444192866,0.0,0.0,-2.1999999999999886,593.7498029594683
39600.0,650,iso13790,native,True,-3.6902163785557645,0.0,0.0,1.400000000000034,738.4965738932887
43200.0,650,iso13790,native,True,-0.9542832643201125,0.0,0.0,2.8000000000000114,998.0008444415523
46800.0,650,iso13790,native,True,2.163316832648963,0.0,0.0,4.400000000000034,1497.931691191557
50400.0,650,iso13790,native,True,5.425430933001214,0.0,0.0,3.3000000000000114,2140.6478392666777
54000.0,650,iso13790,native,True,8.582497182715645,0.0,0.0,3.900000000000034,2090.014616016134
57600.0,650,iso13790,native,True,11.09899437476361,0.0,0.0,2.2000000000000455,2341.201855417254
61200.0,650,iso13790,native,True,11.54648549960895,0.0,0.0,-0.5999999999999659,743.0979123994086
64800.0,650,iso13790,native,True,9.92369030981743,0.0,0.0,-2.1999999999999886,-101.56212000000002
68400.0,650,iso13790,native,True,-0.6315985873939313,0.0,0.0,-5.0,-101.56212000000002
72000.0,650,iso13790,native,True,-2.626520636948679,0.0,0.0,-5.599999999999966,-101.56212000000002
75600.0,650,iso13790,native,True,-4.0282738939650615,0.0,0.0,-6.099999999999966,-101.56212000000002
79200.0,650,iso13790,native,True,-4.73762993051786,0.0,0.0,-6.099999999999966,-101.56212000000002
82800.0,650,iso13790,native,True,-5.181430039632331,0.0,0.0,-6.099999999999966,-101.56212000000002
86400.0,650,iso13790,native,True,-4.67849506628206,0.0,0.0,-5.0,-101.56212000000002
90000.0,650,iso13790,native,True,-4.732634846558956,0.0,0.0,-5.0,-101.56212000000002
93600.0,650,iso13790,native,True,-5.1922848590233235,0.0,0.0,-5.599999999999966,-101.56212000000002
97200.0,650,iso13790,native,True,-4.852920355524627,0.0,0.0,-5.0,-101.56212000000002
100800.0,650,iso13790,native,True,-6.048133243910113,0.0,0.0,-6.699999999999989,-101.56212000000002
104400.0,650,iso13790,native,True,-5.445354732035885,0.0,0.0,-5.599999999999966,-101.56212000000002
