timestamp_s,case,implementation,run_mode,formal_ashrae_result,zone_temperature_C,heating_load_W,cooling_load_W,outdoor_temperature_C,solar_gain_W
2682000.0,600,modelica,native,True,19.999959620273614,2181.897444231908,-0.0,-6.5,-101.56212
2685600.0,600,modelica,native,True,19.999965079520337,2230.090447012716,-0.0,-6.899999999999977,-101.56212
2689200.0,600,modelica,native,True,19.999967116603614,2272.104339807431,-0.0,-7.2999999999999545,-101.56212
2692800.0,600,modelica,native,True,19.99996524034873,2312.840297691425,-0.0,-7.7999999999999545,-101.56212
2696400.0,600,modelica,native,True,20.00000981445453,2336.21425396204,-0.0,-7.199999999999989,-101.56212
2700000.0,600,modelica,native,True,19.999987926098527,2341.277408249511,-0.0,-7.7999999999999545,-101.56212
2703600.0,600,modelica,native,True,20.0001617285983,2343.777214089765,-0.0,-7.199999999999989,289.7606222089636
2707200.0,600,modelica,native,True,20.00093270474315,2024.111368157334,-0.0,-6.699999999999989,2876.999132446917
2710800.0,600,modelica,native,True,20.001542082722608,838.4018494598071,-0.0,-5.0,5862.789217206628
2714400.0,600,modelica,native,True,25.49010452631012,-0.0040860806571112,-0.0,-3.8999999999999773,7710.576301649826
2718000.0,600,modelica,native,True,27.001473568552115,-3.418657514784071e-07,918.0707037883336,-2.1999999999999886,8881.106673272114
2721600.0,600,modelica,native,True,27.000929280165224,0.0,2656.377231754528,-0.5999999999999659,9317.07829808058
2725200.0,600,modelica,native,True,27.000465010497123,0.0,3732.958621052305,1.1000000000000227,9142.526690194003
2728800.0,600,modelica,native,True,26.99976532068871,0.0,4143.105684675508,-3.2999999999999545,8262.972888147255
2732400.0,600,modelica,native,True,26.999375983058314,0.0,3846.307950697938,-3.2999999999999545,6630.710536287392
2736000.0,600,modelica,native,True,26.998911797203846,0.0,3051.852876543469,-3.8999999999999773,4271.573592269695
2739600.0,600,modelica,native,True,26.9984463981188,0.0,1712.934620769156,-4.399999999999977,1179.47169051276
2743200.0,600,modelica,native,True,24.51007297119662,0.0,190.412100783454,-6.699999999999989,-70.84516888853295
2746800.0,600,modelica,native,True,20.004755008832035,50.8056311167611,-1.18043687608507e-06,-7.199999999999989,-101.56212
2750400.0,600,modelica,native,True,19.999385214640313,964.6716707513068,-0.0,-7.7999999999999545,-101.56212
2754000.0,600,modelica,native,True,19.999649430480247,1690.660931943788,-0.0,-8.899999999999977,-101.56212
2757600.0,600,modelica,native,True,19.9997835578161,2104.652378579908,-0.0,-10.0,-101.56212
2761200.0,600,modelica,native,True,19.99991013502904,2345.714868553347,-0.0,-10.0,-101.56212
2764800.0,600,modelica,native,True,19.99997506401155,2447.213387496736,-0.0,-9.399999999999977,-101.56212
2682000.0,600,iso13790,native,True,19.999999999999986,2210.1758575867607,0.0,-6.5,-101.56212000000002
2685600.0,600,iso13790,native,True,20.00000000000002,2250.24779664269,0.0,-6.899999999999977,-101.56212000000002
2689200.0,600,iso13790,native,True,20.000000000000007,2288.159472712405,0.0,-7.2999999999999545,-101.56212000000002
2692800.0,600,iso13790,native,True,19.999999999999996,2329.0590566897445,0.0,-7.7999999999999545,-101.56212000000002
2696400.0,600,iso13790,native,True,20.000000000000007,2326.5215793830735,0.0,-7.199999999999989,-101.56212000000002
2700000.0,600,iso13790,native,True,20.0,2348.7340889662373,0.0,-7.7999999999999545,-101.56212000000002
2703600.0,600,iso13790,native,True,20.00000000000001,2336.707461121352,0.0,-7.199999999999989,-101.56212000000002
2707200.0,600,iso13790,native,True,19.999999999999996,2286.891577386765,0.0,-6.699999999999989,4.418891744414751
2710800.0,600,iso13790,native,True,19.99999999999998,2140.9299594946765,0.0,-5.0,162.24515675645972
2714400.0,600,iso13790,native,True,20.000000000000018,1969.3979527128822,0.0,-3.8999999999999773,271.84398669605457
2718000.0,600,iso13790,native,True,19.999999999999996,1776.751151039653,0.0,-2.1999999999999886,342.69201670805217
2721600.0,600,iso13790,native,True,20.000000000000007,1591.483042326979,0.0,-0.5999999999999659,369.1675154650334
2725200.0,600,iso13790,native,True,19.999999999999996,1336.380398226081,0.0,1.1000000000000227,766.2657169756936
2728800.0,600,iso13790,native,True,19.999999999999993,1018.676384313129,0.0,-3.2999999999999545,2216.8195149242597
2732400.0,600,iso13790,native,True,19.999999999999996,364.9740098727411,0.0,-3.2999999999999545,3511.209702559602
2736000.0,600,iso13790,native,True,21.325977425633074,0.0,0.0,-3.8999999999999773,4371.247438872958
2739600.0,600,iso13790,native,True,23.26291697706387,0.0,0.0,-4.399999999999977,3919.2244625200583
2743200.0,600,iso13790,native,True,21.37020458106756,0.0,0.0,-6.699999999999989,502.0692350300425
2746800.0,600,iso13790,native,True,19.999999999999996,739.4708695325198,0.0,-7.199999999999989,-101.56212000000002
2750400.0,600,iso13790,native,True,20.000000000000014,1527.1084562346987,0.0,-7.7999999999999545,-101.56212000000002
2754000.0,600,iso13790,native,True,20.000000000000018,1981.15387539662,0.0,-8.899999999999977,-101.56212000000002
2757600.0,600,iso13790,native,True,20.000000000000018,2263.422934225411,0.0,-10.0,-101.56212000000002
2761200.0,600,iso13790,native,True,20.0,2411.5931666453744,0.0,-10.0,-101.56212000000002
2764800.0,600,iso13790,native,True,20.000000000000018,2463.664047304183,0.0,-9.399999999999977,-101.56212000000002
2682000.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2194.9047038843905,0.0,-6.5,-101.56212
2685600.0,600,iso13790,diagnostic_modelica_solar,False,20.00000000000001,2242.3418291487824,0.0,-6.899999999999977,-101.56212
2689200.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000014,2284.066506114542,0.0,-7.2999999999999545,-101.56212
2692800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999993,2326.9401034327057,0.0,-7.7999999999999545,-101.56212
2696400.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2325.4245846243416,0.0,-7.199999999999989,-101.56212
2700000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999993,2348.1661682267454,0.0,-7.7999999999999545,-101.56212
2703600.0,600,iso13790,diagnostic_modelica_solar,False,19.99999999999999,2255.378047650929,0.0,-7.199999999999989,289.7606222089636
2707200.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999986,1588.0625352765387,0.0,-6.699999999999989,2876.999132446917
2710800.0,600,iso13790,diagnostic_modelica_solar,False,20.0,144.5128425746625,0.0,-5.0,5862.789217206628
2714400.0,600,iso13790,diagnostic_modelica_solar,False,26.022245201380244,0.0,0.0,-3.8999999999999773,7710.576301649826
2718000.0,600,iso13790,diagnostic_modelica_solar,False,26.99999999999996,0.0,1684.0953939962076,-2.1999999999999886,8881.106673272114
2721600.0,600,iso13790,diagnostic_modelica_solar,False,26.99999999999998,0.0,3102.676901324357,-0.5999999999999659,9317.07829808058
2725200.0,600,iso13790,diagnostic_modelica_solar,False,26.99999999999993,0.0,3942.6371400368957,1.1000000000000227,9142.526690194003
2728800.0,600,iso13790,diagnostic_modelica_solar,False,26.99999999999999,0.0,3990.226935804113,-3.2999999999999545,8262.972888147255
2732400.0,600,iso13790,diagnostic_modelica_solar,False,27.00000000000004,0.0,3529.6450789410437,-3.2999999999999545,6630.710536287392
2736000.0,600,iso13790,diagnostic_modelica_solar,False,27.00000000000003,0.0,2519.9680971250896,-3.8999999999999773,4271.573592269695
2739600.0,600,iso13790,diagnostic_modelica_solar,False,27.000000000000014,0.0,962.3138759111823,-4.399999999999977,1179.47169051276
2743200.0,600,iso13790,diagnostic_modelica_solar,False,24.25152825062467,0.0,0.0,-6.699999999999989,-70.84516888853295
2746800.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,233.23996603907807,0.0,-7.199999999999989,-101.56212
2750400.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1265.0296935275903,0.0,-7.7999999999999545,-101.56212
2754000.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,1845.474134416567,0.0,-8.899999999999977,-101.56212
2757600.0,600,iso13790,diagnostic_modelica_solar,False,20.000000000000004,2193.180721837575,0.0,-10.0,-101.56212
2761200.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999996,2375.2283537005837,0.0,-10.0,-101.56212
2764800.0,600,iso13790,diagnostic_modelica_solar,False,19.999999999999975,2444.8377664175714,0.0,-9.399999999999977,-101.56212
